DVM ID,Practice Name,Active,Partner,State,Zip,Marketing Email Pref,Vet Users,Staff Users,totalRev,avgMonthlyRev,avgMonthlyRevPerUser,wRx,cRx,monthlyRxTot,clients,emails,bracket
2985,Center Veterinary Clinic,1,VBS Partner,CA,92126,Companion Animal,1,0,1053.7,87.81,87.81,3,0,0,0,0,1
3235,Broadway Veterinary Hospital and Wellness Center,1,IMA Partner,CA,95476,Companion Animal,6,0,3600.05,300,50,3,3,0,0,0,1
3323,Pet Vet Family Pet Care Center,1,IMA Partner,MI,49009,Companion Animal,7,1,2548.4,212.37,26.55,3,3,0,0,0,1
3699,Animal Clinic of Flour Bluff,1,VBS Partner,TX,78418,Companion Animal,1,0,11959.7,996.64,996.64,3,1,0,0,0,1
3890,Community Pet Hospital,1,VBS Partner,CO,80241,Companion Animal,18,2,12677.83,1056.49,52.82,3,3,0,0,0,2
3948,Key City Veterinary Clinic,1,VBS Partner,TX,79602,Companion Animal,3,1,757.6,63.13,15.78,3,2,0,0,0,1
4331,Brooklyn Cares Veterinary Clinic,1,IMA Partner,NY,11238,Companion Animal,3,1,3838.51,319.88,79.97,3,1,0,0,0,1
4619,Olde Towne Animal Hospital,1,IMA Partner,GA,30188,Companion Animal,1,1,16479.53,1373.29,686.65,3,3,0,0,0,2
5637,Animal Hospital at Anthem,1,VBS Partner,AZ,85086,Companion Animal,5,7,3658.94,304.91,25.41,3,3,0,0,0,1
5652,Westbrook Animal Hospital,1,VBS Partner,AZ,85382,Companion Animal,8,9,2259.67,188.31,11.08,3,1,0,0,0,1
5759,Bethel Animal Hospital,1,VBS Partner,KS,66109,Companion Animal,2,0,8818.41,734.87,367.43,3,2,0,0,0,1
5980,Gaslight Square Animal Hospital,1,VBS Partner,KY,40299,Companion Animal,1,2,3795.06,316.26,105.42,3,1,0,0,0,1
1884,"East End Veterinary Medical Centre, P.C.",1,IMA Partner,PA,15232,Companion Animal,2,4,13916.21,1159.68,193.28,2,1,0,0,0,2
1996,Fairborn Animal Hospital,1,IMA Partner,OH,45324,Companion Animal,1,1,8166.14,680.51,340.26,2,0,0,0,0,1
2024,South 71 Veterinary Clinic,1,IMA Partner,MN,56201,Companion Animal,8,3,5213.87,434.49,39.5,2,0,0,0,0,1
2034,"HHD Mobile Veterinary Clinic,LLC",1,IMA Partner,VA,22567,Companion Animal,1,0,3123.76,260.31,260.31,2,2,0,0,0,1
2222,Pet Wellness Clinics of America - Binford,1,IMA Partner,IN,46220,Companion Animal,5,1,6666.3,555.53,92.59,2,2,0,0,0,1
2275,Richfield Area Pet Clinic,1,IMA Partner,WI,53033,Companion Animal,1,0,4023.9,335.33,335.33,2,1,0,0,0,1
2364,The Barefoot Veterinarian,1,IMA Partner,CA,92869,Companion Animal,1,0,4154.46,346.21,346.21,2,1,0,0,0,1
2662,City Pets Vet,1,VBS Partner,NY,10019,Companion Animal,2,3,4445.9,370.49,74.1,2,2,0,0,0,1
2692,All Creatures Great and Small Veterinary Practice,1,VBS Partner,IL,60515,Companion Animal,5,1,3288.63,274.05,45.68,2,0,0,0,0,1
2951,Companion Animal Hospital,1,VBS Partner,NC,27614,Companion Animal,6,0,1357.78,113.15,18.86,2,2,0,0,0,1
3082,Veterinary Hospital of New Waverly,1,VBS Partner,TX,77358,Companion Animal,3,0,1851.55,154.3,51.43,2,1,0,0,0,1
3139,Sawnee Animal Clinic,1,VBS Partner,GA,30040,Companion Animal,2,0,4900.49,408.37,204.19,2,1,0,0,0,1
3183,Companions Animal Hospital,1,VBS Partner,ID,83706,Companion Animal,3,2,1935.24,161.27,32.25,2,1,0,0,0,1
3222,Honey Creek Animal Hospital,1,VBS Partner,IN,47802,Companion Animal,1,1,6006.56,500.55,250.27,2,2,0,0,0,1
3237,Springfield Animal Hospital,1,VBS Partner,PA,19064,Companion Animal,3,1,4743.37,395.28,98.82,2,2,0,0,0,1
3363,Animal Medical Center,1,VBS Partner,PA,19426,Companion Animal,5,3,5099.82,424.99,53.12,2,2,0,0,0,1
3556,Kryder Veterinary Clinic,1,VBS Partner,IN,46530,Companion Animal,8,1,6244.64,520.39,57.82,2,2,0,0,0,1
3657,"Suzanne Bliesath DVM, LLC",1,VBS Partner,NJ,7853,Companion Animal,5,0,2024.69,168.72,33.74,2,0,0,0,0,1
4087,Animal Hospital of Lakeport,1,VBS Partner,MI,48059,Companion Animal,1,0,1582.95,131.91,131.91,2,2,0,0,0,1
4130,Harmony Animal Wellness,1,VBS Partner,CO,80457,Companion Animal,2,1,1720.9,143.41,47.8,2,1,0,0,0,1
4231,Breezeway Veterinary Service Inc.,1,VBS Partner,TX,75034,Companion Animal,1,2,9015.11,751.26,250.42,2,0,0,0,0,1
4341,Animal Health Center of North Olmsted,1,VBS Partner,OH,44070,Companion Animal,3,0,4251.7,354.31,118.1,2,2,0,0,0,1
4469,Shane Veterinary Medical Center,1,VBS Partner,CA,90292,Companion Animal,2,1,3241.5,270.13,90.04,2,2,0,0,0,1
4471,Pet Bliss Mobile Veterinary Services,1,VBS Partner,TN,37211,Companion Animal,1,0,18869.79,1572.48,1572.48,2,2,0,0,0,2
4549,Lakeway Animal Medical and Surgical Clinic,1,VBS Partner,TX,77318,Companion Animal,6,4,2547.06,212.26,21.23,2,1,0,0,0,1
4660,Animal Health Care Center,1,VBS Partner,WA,98057,Companion Animal,8,2,5950.61,495.88,49.59,2,1,0,0,0,1
4675,New Hartford Animal Hospital & Care Center,1,IMA Partner,NY,13413,Companion Animal,7,2,3905.4,325.45,36.16,2,1,0,0,0,1
5647,Dove Valley Animal Hospital,1,VBS Partner,AZ,85331,Companion Animal,5,12,3738.77,311.56,18.33,2,1,0,0,0,1
5783,Howdershell Animal Clinic,1,VBS Partner,MO,63031,Companion Animal,7,1,3836.25,319.69,39.96,2,2,0,0,0,1
10908,Pet Housecalls Inc.,1,VBS Partner,IN,47401,Companion Animal,1,0,1749.45,145.79,145.79,2,0,0,0,0,1
1892,Rockland Veterinary,1,IMA Partner,NY,10970,Companion Animal,8,9,2202.87,183.57,10.8,1,1,0,0,0,1
1912,City Cat Mobile Vet Service LLC,1,IMA Partner,WA,98102,Companion Animal,1,0,4115.76,342.98,342.98,1,1,0,0,0,1
1995,All Animal Clinic,1,IMA Partner,FL,33040,Companion Animal,5,9,6694.8,557.9,39.85,1,1,0,0,0,1
2017,"MARYSVILLE ANIMAL CARE CENTER, INC.",1,IMA Partner,OH,43040,Companion Animal,3,1,7774.15,647.85,161.96,1,1,0,0,0,1
2097,Gosling Road Veterinary Clinic,1,VBS Partner,TX,77389,Companion Animal,1,2,2647.54,220.63,73.54,1,0,0,0,0,1
2154,Southgate Veterinary Hospital,1,IMA Partner,CA,95823,Companion Animal,2,6,8249.09,687.42,85.93,1,1,0,0,0,1
2186,West Side Pet Hospital,1,IMA Partner,IN,47720,Companion Animal,4,0,4351.23,362.6,90.65,1,1,0,0,0,1
2267,"Suburban Animal Clinic of Columbus Ohio, Inc.",1,VBS Partner,OH,43204,Companion Animal,6,6,20992.52,1749.38,145.78,1,1,0,0,0,2
2316,Northridge Animal Medical Center,1,IMA Partner,CA,91324,Companion Animal,1,0,3676.37,306.36,306.36,1,0,0,0,0,1
2448,Davis Lake Animal Hospital,1,IMA Partner,NC,28269,Companion Animal,1,0,2585.89,215.49,215.49,1,1,0,0,0,1
2475,Cherry Valley Animal Clinic,1,VBS Partner,OH,43055,Companion Animal,1,0,9730.21,810.85,810.85,1,1,0,0,0,1
2504,Waldorf Animal Clinic,1,VBS Partner,MD,20604,Companion Animal,9,1,942.99,78.58,7.86,1,1,0,0,0,1
2506,Oro Valley Pet Clinic,1,VBS Partner,AZ,85737,Companion Animal,1,0,3522.88,293.57,293.57,1,1,0,0,0,1
2623,Cardiology Northwest,1,VBS Partner,OR,97035-3446,Companion Animal,2,2,3694.9,307.91,76.98,1,0,0,0,0,1
2671,Austin Avenue Pet Clinic,1,VBS Partner,TX,76801,Companion Animal,3,0,3025.5,252.13,84.04,1,1,0,0,0,1
2701,St. Marks Veterinary Hospital,1,IMA Partner,NY,10003,Companion Animal,20,0,2902.75,241.9,12.09,1,1,0,0,0,1
2731,Lake Howell Animal Clinic,1,VBS Partner,FL,32751,Companion Animal,7,2,21565.69,1797.14,199.68,1,0,0,0,0,2
2779,Animal Hospital of San Antonio,1,VBS Partner,TX,78230,Companion Animal,1,3,8308.28,692.36,173.09,1,1,0,0,0,1
3005,Pasadena Animal Hospital,1,VBS Partner,MD,21122,Companion Animal,7,0,2772.44,231.04,33.01,1,0,0,0,0,1
3173,The Animal Place Veterinary Hospital,1,VBS Partner,MD,20906,Companion Animal,7,1,4450.73,370.89,46.36,1,0,0,0,0,1
3176,Tomichi Pet Care Center,1,VBS Partner,CO,81230,Companion Animal,2,1,482.9,40.24,13.41,1,1,0,0,0,1
3380,Wheatland Animal Hospital,1,VBS Partner,IL,60564,Companion Animal,5,0,2318.76,193.23,38.65,1,1,0,0,0,1
3387,Crossroads Mobile Vet,1,VBS Partner,MA,1772,Companion Animal,1,0,1336.38,111.37,111.37,1,1,0,0,0,1
3479,Companion Pet Clinic of Salmon Creek,1,VBS Partner,WA,98685,Companion Animal,6,0,397.73,33.14,5.52,1,0,0,0,0,1
3589,Veterinary Medical Center of CNY,1,VBS Partner,NY,13057,Companion Animal,7,0,239.5,19.96,2.85,1,1,0,0,0,1
3734,Town and Country Veterinary Hospital,1,VBS Partner,NC,27523,Companion Animal,6,1,4158.33,346.53,49.5,1,1,0,0,0,1
4108,Bend Animal Hospital,1,VBS Partner,OR,97701,Companion Animal,2,0,2203.35,183.61,91.81,1,1,0,0,0,1
4118,Animal Medical Center of McKinney,1,IMA Partner,TX,75070,Companion Animal,1,0,11676.02,973,973,1,1,0,0,0,1
4139,VetCare,1,VBS Partner,PA,19053,Companion Animal,1,0,725.73,60.48,60.48,1,1,0,0,0,1
4183,Calusa Veterinary Center,1,VBS Partner,FL,33487,Companion Animal,8,2,7368.01,614,61.4,1,0,0,0,0,1
4310,Paris Hill Cat Hospital,1,IMA Partner,NY,13456,Companion Animal,5,0,3523.3,293.61,58.72,1,1,0,0,0,1
4312,Colbert Animal Clinic,1,IMA Partner,AL,35674,Companion Animal,1,0,3074.55,256.21,256.21,1,0,0,0,0,1
4344,South Town Animal Hospital,1,VBS Partner,IL,60177,Companion Animal,3,7,1817.27,151.44,15.14,1,1,0,0,0,1
4376,The Animal Medical Center of Mid America,1,VBS Partner,MO,63110,Companion Animal,41,0,1981.93,165.16,4.03,1,1,0,0,0,1
4453,Two Rivers Animal Hospital,1,VBS Partner,NJ,7704,Companion Animal,2,1,16596.11,1383.01,461,1,1,0,0,0,2
4493,Pawsitive Veterinary of New York,1,VBS Partner,NY,11218,Companion Animal,4,2,15428.6,1285.72,214.29,1,0,0,0,0,2
4568,Centreville Animal Hospital,1,VBS Partner,VA,20121,Companion Animal,11,0,3888.45,324.04,29.46,1,0,0,0,0,1
4670,Countryside Veterinary Hospital,1,VBS Partner,PA,15642,Companion Animal,3,2,775.63,64.64,12.93,1,1,0,0,0,1
5546,Kodiak Veterinary Hospital,1,VBS Partner,NH,3051,Companion Animal,1,5,993.19,82.77,13.79,1,1,0,0,0,1
5616,Visiting Veterinary Practice of Westchester,1,VBS Partner,NY,10547,Companion Animal,1,0,3924.27,327.02,327.02,1,0,0,0,0,1
5648,Beardsley Animal Hospital,1,VBS Partner,AZ,85308,Companion Animal,12,8,3860.82,321.74,16.09,1,0,0,0,0,1
5668,Happy Valley Animal Hospital,1,VBS Partner,AZ,85310,Companion Animal,6,14,1726.06,143.84,7.19,1,1,0,0,0,1
5876,Silver Creek Animal Clinic,1,VBS Partner,UT,84098,Companion Animal,3,1,2644.83,220.4,55.1,1,1,0,0,0,1
6036,Huguenot Animal Hospital,1,VBS Partner,VA,23235,Companion Animal,1,1,1327.25,110.6,55.3,1,1,0,0,0,1
1952,Hazel Dell Animal Hospital,1,IMA Partner,IN,46033,Companion Animal,2,1,8416.45,701.37,233.79,0,0,0,0,0,1
2029,"Lifetime Small Animal Hospital, PC",1,IMA Partner,WY,82414,Companion Animal,4,1,2515.55,209.63,41.93,0,0,0,0,0,1
2030,The Family Pet Veterinary Clinic,1,IMA Partner,IA,52358,Companion Animal,3,1,4683.5,390.29,97.57,0,0,0,0,0,1
2040,Creekside Animal Hospital,1,IMA Partner,TX,76018,Companion Animal,3,1,4626.64,385.55,96.39,0,0,0,0,0,1
2050,"Grandview Veterinary Clinic, P.C.",1,IMA Partner,TX,79762,Companion Animal,9,4,11659.05,971.59,74.74,0,0,0,0,0,1
2063,"West River Veterinary Clinic, PC",1,IMA Partner,ND,58639,Companion Animal,3,2,925.2,77.1,15.42,0,0,0,0,0,1
2076,Animal Care Clinic,1,IMA Partner,KY,40513,Companion Animal,3,3,3870.83,322.57,53.76,0,0,0,0,0,1
2123,Lisbon Veterinary Clinic,1,IMA Partner,OH,44432,Companion Animal,8,1,22978.49,1914.87,212.76,0,0,0,0,0,2
2201,RLM Veterinary Services PC,1,IMA Partner,IN,47265,Companion Animal,1,1,3961.33,330.11,165.06,0,0,0,0,0,1
2257,Honey Creek Veterinary Hospital Inc.,1,IMA Partner,MO,64683,Companion Animal,2,1,4909.53,409.13,136.38,0,0,0,0,0,1
2295,Heartland Animal Hospital PC,1,IMA Partner,NE,68005,Companion Animal,5,1,4762.95,396.91,66.15,0,0,0,0,0,1
2302,Town & Country Animal Clinic,1,IMA Partner,MO,64085,Companion Animal,1,2,1229.72,102.48,34.16,0,0,0,0,0,1
2332,Farm & Pet Veterinary Care,1,IMA Partner,MI,48770,Companion Animal,1,2,2457.9,204.83,68.28,0,0,0,0,0,1
2374,Veterinary Behavior Solutions,1,IMA Partner,TX,75006,Companion Animal,1,0,8315.79,692.98,692.98,0,0,0,0,0,1
2378,AAA Pet Services,1,VBS Partner,NC,28217,Companion Animal,1,0,3805.8,317.15,317.15,0,0,0,0,0,1
2385,South Mesquite Veterinary Hospital,1,IMA Partner,TX,75149,Companion Animal,1,0,2377.13,198.09,198.09,0,0,0,0,0,1
2469,Crossroads Animal Hospital,1,VBS Partner,OH,44136,Companion Animal,4,2,7860.55,655.05,109.17,0,0,0,0,0,1
2532,Refugee Canyon Veterinary Services,1,VBS Partner,OH,43025,Companion Animal,4,1,4785.33,398.78,79.76,0,0,0,0,0,1
2535,Mayfair Village Animal Hospital,1,IMA Partner,TX,76054,Companion Animal,2,0,866.48,72.21,36.1,0,0,0,0,0,1
2612,"Georgetown Animal Clinic, PC",1,VBS Partner,NY,14221,Companion Animal,11,1,2209.13,184.09,15.34,0,0,0,0,0,1
2629,Carnegie Hill Veterinarians,1,VBS Partner,NY,10128,Companion Animal,4,0,1989.22,165.77,41.44,0,0,0,0,0,1
2651,Roslyn-Greenvale Veterinary Group,1,VBS Partner,NY,11548,Companion Animal,5,2,5775.38,481.28,68.75,0,0,0,0,0,1
2663,Four Corners Animal Hospital,1,VBS Partner,MD,20901,Companion Animal,3,4,9209.01,767.42,109.63,0,0,0,0,0,1
2716,Veterinary Specialty Hospital,1,VBS Partner,CA,92121,Companion Animal,11,0,1017.25,84.77,7.71,0,0,0,0,0,1
2743,Guardian Pet Hospital,1,VBS Partner,TX,76209,Companion Animal,2,4,3404.14,283.68,47.28,0,0,0,0,0,1
2763,The Cat Clinic of Orange County,1,VBS Partner,CA,92627,Companion Animal,4,2,252.75,21.06,3.51,0,0,0,0,0,1
2910,Kraft Mobile Veterinary Service,1,VBS Partner,WA,98291,Companion Animal,1,0,1062.7,88.56,88.56,0,0,0,0,0,1
2916,Dana-Capistrano Animal Clinic,1,VBS Partner,CA,92629,Companion Animal,1,2,2110.84,175.9,58.63,0,0,0,0,0,1
2936,Colonial Animal Hospital,1,IMA Partner,VA,22150,Companion Animal,3,1,11852.16,987.68,246.92,0,0,0,0,0,1
2966,Lexington Animal Hospital,1,VBS Partner,NJ,7066,Companion Animal,3,0,4141.8,345.15,115.05,0,0,0,0,0,1
3057,River Oaks Animal Hospital,1,VBS Partner,FL,32779,Companion Animal,14,0,2927.5,243.96,17.43,0,0,0,0,0,1
3126,Complete Care,1,IMA Partner,NY,10301,Companion Animal,8,1,916.75,76.4,8.49,0,0,0,0,0,1
3165,Crawford Animal Hospital,1,VBS Partner,WI,53228,Companion Animal,2,0,5117.18,426.43,213.22,0,0,0,0,0,1
3174,Woodcrest Veterinary Clinic,1,VBS Partner,CA,92508,Companion Animal,3,0,2111.83,175.99,58.66,0,0,0,0,0,1
3221,Animal Hospital of Clemmons,1,IMA Partner,NC,27012,Companion Animal,6,1,1288.5,107.38,15.34,0,0,0,0,0,1
3231,Herbst Veterinary Hospital,1,VBS Partner,TX,78006,Companion Animal,6,1,2420.78,201.73,28.82,0,0,0,0,0,1
3311,The Traveling Vet,1,VBS Partner,IL,60657,Companion Animal,1,0,393.75,32.81,32.81,0,0,0,0,0,1
3401,Berglund Animal Hospital,1,VBS Partner,IL,60201,Companion Animal,6,1,684.1,57.01,8.14,0,0,0,0,0,1
3409,Heritage Square Animal Clinic,1,VBS Partner,TX,75044,Companion Animal,2,0,2646.35,220.53,110.26,0,0,0,0,0,1
3417,Campus Veterinary Clinic,1,VBS Partner,CA,94709,Companion Animal,5,1,3687.53,307.29,51.22,0,0,0,0,0,1
3473,Belle Haven Animal Medical Centre,1,VBS Partner,VA,22307,Companion Animal,8,0,2295.62,191.3,23.91,0,0,0,0,0,1
3535,"Fishers Veterinary Associates, Inc.",1,VBS Partner,IN,46038,Companion Animal,9,2,1378.01,114.83,10.44,0,0,0,0,0,1
3540,Town and Country Pet Hospital,1,VBS Partner,TX,75244,Companion Animal,2,0,6052.31,504.36,252.18,0,0,0,0,0,1
3582,Brookfield Veterinary Hospital,1,IMA Partner,WA,98052,Companion Animal,7,1,1329.1,110.76,13.84,0,0,0,0,0,1
3602,Hollin Hall Animal Hospital,1,VBS Partner,VA,22308,Companion Animal,11,1,1778.87,148.24,12.35,0,0,0,0,0,1
3621,Northland Animal Hospital,1,VBS Partner,MI,49341,Companion Animal,3,0,873.1,72.76,24.25,0,0,0,0,0,1
3638,Washington Crossing Animal Hospital,1,IMA Partner,PA,18977,Companion Animal,2,0,182.9,15.24,7.62,0,0,0,0,0,1
3740,Verona Animal Hospital,1,VBS Partner,NJ,7044,Companion Animal,4,2,1028.25,85.69,14.28,0,0,0,0,0,1
3744,Animal Care Center of Hays County,1,VBS Partner,TX,78666,Companion Animal,1,0,1644.3,137.03,137.03,0,0,0,0,0,1
3747,VCA Loomis Basin Veterinary Clinic,1,VBS Partner,CA,95650,Companion Animal,56,1,3300.57,275.05,4.83,0,0,0,0,0,1
3810,Patterson Dog And Cat Hospital Incorporated,1,VBS Partner,MI,48208,Companion Animal,2,0,521.64,43.47,21.74,0,0,0,0,0,1
3891,South East Veterinary Dermatology and Ear Clinic,1,VBS Partner,SC,29464,Companion Animal,5,1,1012.85,84.4,14.07,0,0,0,0,0,1
3896,Ceglinski Animal Clinic,1,VBS Partner,KY,42001,Companion Animal,3,0,3612.9,301.08,100.36,0,0,0,0,0,1
3934,Dearborn Animal Clinic,1,IMA Partner,KS,66202,Companion Animal,4,1,1183.37,98.61,19.72,0,0,0,0,0,1
3963,Falconbridge Animal Hospital,1,VBS Partner,NC,27707,Companion Animal,8,1,801,66.75,7.42,0,0,0,0,0,1
3971,"Sunderland Animal Hospital, Inc",1,VBS Partner,MA,1375,Companion Animal,1,0,1234.9,102.91,102.91,0,0,0,0,0,1
4007,West Kendall Animal Hospital,1,VBS Partner,FL,33196,Companion Animal,2,0,681.67,56.81,28.4,0,0,0,0,0,1
4020,"John G Hynes, DVM PC",1,VBS Partner,NY,10309,Companion Animal,1,0,948.5,79.04,79.04,0,0,0,0,0,1
4126,Larkspur Cat Clinic,1,VBS Partner,AZ,85029,Companion Animal,1,0,266.73,22.23,22.23,0,0,0,0,0,1
4144,Edinburgh Animal Hospital,1,VBS Partner,VA,23322,Companion Animal,7,0,804.5,67.04,9.58,0,0,0,0,0,1
4211,Mission Road Animal Clinic,1,IMA Partner,KS,66206,Companion Animal,2,0,1381.05,115.09,57.54,0,0,0,0,0,1
4271,Orcutt Veterinary Hospital,1,VBS Partner,CA,93455,Companion Animal,3,0,2702.96,225.25,75.08,0,0,0,0,0,1
4311,The Paw Patch Place,1,VBS Partner,IN,46220,Companion Animal,2,0,996.55,83.05,41.52,0,0,0,0,0,1
4367,Blue Sky Animal Hospital,1,VBS Partner,MN,55092,Companion Animal,3,10,1253.15,104.43,8.03,0,0,0,0,0,1
4385,Personal Veterinary Care,1,VBS Partner,TX,76513,Companion Animal,1,0,3626.82,302.24,302.24,0,0,0,0,0,1
4480,Dr Sams Veterinary House Calls PC,1,VBS Partner,PA,18103,Companion Animal,1,1,551.46,45.96,22.98,0,0,0,0,0,1
4510,Blue Oak Veterinary Hospital,1,VBS Partner,CA,95642,Companion Animal,3,3,4870.39,405.87,67.64,0,0,0,0,0,1
4522,Pola Mobile Pet Care,1,VBS Partner,FL,32608,Companion Animal,1,0,73.95,6.16,6.16,0,0,0,0,0,1
4529,Carmel Veterinary Clinic,1,VBS Partner,IN,46033,Companion Animal,5,1,302.85,25.24,4.21,0,0,0,0,0,1
4634,Texas Family Pet,1,IMA Partner,TX,75071,Companion Animal,2,1,306.85,25.57,8.52,0,0,0,0,0,1
5118,Werntz Memorial Animal Hospital,1,IMA Partner,PA,15235,Companion Animal,1,0,299.9,24.99,24.99,0,0,0,0,0,1
5605,Animal Emergency & Referral Associates Employee Store,1,VBS Partner,NJ,7004,Companion Animal,5,1,10152.97,846.08,141.01,0,0,0,0,0,1
5666,Surprise Animal Hospital,1,VBS Partner,AZ,85379,Companion Animal,11,18,10626.64,885.55,30.54,0,0,0,0,0,1
5667,Scottsdale Hills Animal Hospital,1,VBS Partner,AZ,85254,Companion Animal,5,15,2234.46,186.21,9.31,0,0,0,0,0,1
5728,Newton Animal Hospital,1,VBS Partner,KS,67114,Companion Animal,3,1,2520.34,210.03,52.51,0,0,0,0,0,1
5860,Angel Fire Small Animal Hospital,1,VBS Partner,NM,87710,Companion Animal,1,1,6988.71,582.39,291.2,0,0,0,0,0,1
11689,My Pet's MVP,1,VBS Partner,TX,75104,Companion Animal,1,1,512.73,42.73,21.36,0,0,0,0,0,1
8446,Red Bank Veterinary Hospital,1,VBS Partner,NJ,7724,Companion Animal,154,15,310156.02,25846.34,152.94,743,454,62,158023,47014,4
2105,Bean Blossom Animal Clinic,1,IMA Partner,IN,47448,Companion Animal,2,6,84687.85,7057.32,882.17,10,10,1,99630,98,4
4617,Connecticut Valley Veterinary Associates,1,VBS Partner,CT,6457,Companion Animal,51,9,99134.86,8261.24,137.69,117,57,10,74854,4379,4
2247,Town & Country Veterinary Clinic,1,IMA Partner,GA,30062,Companion Animal,6,1,40523.97,3377,482.43,19,6,2,43883,11164,4
2320,Acredale Animal Hospital,1,IMA Partner,VA,23464,Companion Animal,6,0,46317.55,3859.8,643.3,1,1,0,31050,12724,4
5351,Valley Animal Hospital,1,VBS Partner,AZ,85711,Companion Animal,22,9,34287.89,2857.32,92.17,27,12,2,27399,13792,3
4621,American Animal Hospital,1,IMA Partner,NE,68164,Companion Animal,9,14,32705.99,2725.5,118.5,250,110,21,21594,4429,3
3790,Coral Veterinary Clinic,1,VBS Partner,FL,33919,Companion Animal,11,3,41244.27,3437.02,245.5,100,90,8,20588,6048,4
2600,Greater Annapolis Veterinary Hospital,1,VBS Partner,MD,21401,Companion Animal,41,32,115716.63,9643.05,132.1,328,133,27,19023,7523,4
4682,Murphy Road Animal Hospital,1,VBS Partner,TN,37209,Companion Animal,13,4,83392.81,6949.4,408.79,122,68,10,17401,5994,4
4692,Brady's Run Veterinary Hospital,1,IMA Partner,PA,15066,Companion Animal,3,0,62737.94,5228.16,1742.72,9,7,1,17206,1387,4
1906,"Ralston Veterinary Clinic, Inc",1,IMA Partner,NE,68127,Companion Animal,15,11,48237.03,4019.75,154.61,176,85,15,16495,10117,4
2113,"Union Lake Veterinary Hospital, P.C.",1,IMA Partner,MI,48327,Companion Animal,1,1,40436.77,3369.73,1684.87,11,11,1,16393,3514,4
2269,Hamilton Veterinary Hospital,1,VBS Partner,NJ,8610,Companion Animal,7,4,31521.4,2626.78,238.8,8,5,1,16029,3541,3
6013,St. Matthews Animal Clinic,1,VBS Partner,KY,40207,Companion Animal,7,20,108712.93,9059.41,335.53,242,131,20,14267,6029,4
2690,Bees Ferry Veterinary Hospital,1,VBS Partner,SC,29414,Companion Animal,10,3,79116.46,6593.04,507.16,535,158,45,13216,4988,4
3723,Hometown Animal Hospital & Dental Clinic,1,VBS Partner,FL,33326,Companion Animal,12,23,44020.53,3668.38,104.81,519,147,43,12954,7917,4
1896,Gunston and Dale City Animal Hospitals,1,IMA Partner,VA,22079,Companion Animal,13,6,69647.63,5803.97,305.47,123,68,10,12747,4460,4
3048,Care Pets Animal Hospital,1,VBS Partner,IN,47172,Companion Animal,3,15,83338.95,6944.91,385.83,353,255,29,12500,2269,4
3585,Hunt Valley Animal Hospital,1,VBS Partner,MD,21030,Companion Animal,10,5,84048.08,7004.01,466.93,208,137,17,12298,3045,4
2350,Kindness Animal Hospital,1,IMA Partner,MA,2452,Companion Animal,4,3,45917.75,3826.48,546.64,24,8,2,11064,3329,4
3449,Northern Pike Veterinary Hospital,1,VBS Partner,PA,15146,Companion Animal,8,6,74633.61,6219.47,444.25,9,7,1,10882,1494,4
2606,Holly Tree Animal Hospital,1,VBS Partner,SC,29681,Companion Animal,3,0,71446.65,5953.89,1984.63,431,235,36,10080,1432,4
1968,"Stoney Creek Veterinary Hospital, Inc.",1,IMA Partner,PA,19070,Companion Animal,6,5,34326,2860.5,260.05,51,23,4,9415,5520,3
4016,CityPaws Animal Hospital,1,VBS Partner,DC,20009,Companion Animal,13,3,92092.37,7674.36,479.65,206,120,17,9221,5816,4
2073,Martinez Animal Hospital,1,IMA Partner,CA,94553,Companion Animal,4,11,45474.42,3789.54,252.64,57,52,5,9165,2809,4
2619,Salisbury Animal Hospital,1,VBS Partner,MD,21801,Companion Animal,2,3,77390.97,6449.25,1289.85,261,91,22,8525,823,4
2276,Cedar Lane Animal Clinic,1,IMA Partner,NJ,8873,Companion Animal,13,2,35886.9,2990.58,199.37,5,3,0,8330,3553,3
4111,Sunbury Animal Hospital,1,VBS Partner,PA,17801,Companion Animal,15,6,31577.15,2631.43,125.31,149,66,12,8204,3226,3
2018,Berrien Veterinary Services,1,IMA Partner,MI,49101,Companion Animal,3,2,55592.4,4632.7,926.54,10,8,1,7751,1151,4
3755,Western Branch Veterinary Hospital,1,VBS Partner,VA,23321,Companion Animal,13,1,47563.94,3963.66,283.12,100,63,8,7630,814,4
2366,Bethany Animal Hospital LLC,1,IMA Partner,IL,60178,Companion Animal,6,25,51503.89,4291.99,138.45,46,33,4,6956,3281,4
2449,Haverford Animal Hospital,1,VBS Partner,PA,19041,Companion Animal,2,2,41222.57,3435.21,858.8,124,66,10,6722,1284,4
3029,Animal Medical Center of Mt. Washington,1,VBS Partner,MD,21209,Companion Animal,13,1,39424.79,3285.4,234.67,52,26,4,6516,3361,4
3835,Central Animal Hospital,1,VBS Partner,CA,95008-0656,Companion Animal,15,1,58569.52,4880.79,305.05,428,329,36,6360,4799,4
2108,Cleary Lake Veterinary Hospital,1,IMA Partner,MN,55372,Companion Animal,8,1,36978.19,3081.52,342.39,4,3,0,6333,3680,4
2483,Shelby Street Veterinary Hospital,1,VBS Partner,KY,41042,Companion Animal,6,1,43829.51,3652.46,521.78,19,15,2,6293,162,4
2417,Muddy Creek Animal Hospital,1,VBS Partner,MD,20778,Companion Animal,6,4,31538.59,2628.22,262.82,271,108,23,6044,4020,3
